224, 62, 38
199, 57, 35
222, 60, 30
224, 63, 40
222, 64, 36
225, 63, 39
224, 63, 39
227, 65, 42
226, 65, 39
225, 61, 38
228, 70, 46
224, 67, 41
222, 61, 36
225, 64, 38
225, 64, 39
225, 63, 38
226, 68, 43
227, 64, 39
226, 61, 38
224, 63, 39
228, 66, 39
224, 63, 39
