41,35,49
44,38,53
49,40,55
43,29,49
40,28,51
38,32,52
40,33,50
42,32,50
41,32,50
39,32,45
39,32,50
40,32,50
41,33,57
33,32,47
40,33,46
38,33,50
37,33,50
40,32,50
41,32,51
40,32,51
