138,19,15
140,19,15
139,17,16
138,17,15
138,17,14
138,17,14
140,19,17
138,16,14
140,20,18
139,17,15
136,14,12
139,17,15
139,16,15
144,21,16
138,19,16
139,18,13
137,17,15
139,18,14
139,19,16
139,16,14
