25, 43, 65
22, 40, 58
21, 40, 60
21, 41, 58
20, 39, 59
21, 40, 59
21, 40, 60
19, 40, 60
20, 39, 60
19, 38, 56
21, 40, 61
4, 30, 60
19, 38, 58
23, 43, 72
20, 39, 57
18, 40, 58
15, 40, 64
17, 37, 56
19, 39, 58
18, 38, 60
