13, 95, 25
13, 96, 25
14, 98, 27
13, 90, 23
14, 96, 24
14, 96, 26
13, 95, 25
13, 95, 28
14, 98, 27
8, 95, 24
13, 96, 26
14, 96, 26
14, 96, 25
9, 104, 29
16, 95, 26
14, 95, 25
13, 95, 24
17, 98, 27
19, 105, 23
14, 97, 27
17, 96, 26
13, 95, 26
