185,150,13
171,145,17
183,149,13
181,148,11
176,148,11
180,147,15
186,151,12
190,154,16
186,153,14
187,151,14
185,151,14
186,150,16
187,152,14
187,149,12
188,153,18
186,150,18
190,144,19
182,148,12
185,150,14
186,150,14
